date,humidity,temp,pressure
20020701-13:30,47,36,995
20020701-14:30,37,37,995
20020701-15:30,None,None,996
20020701-16:30,41,36,997
20020701-17:30,41,36,997
20020701-18:30,47,35,997
20020701-19:30,44,35,997
20020701-20:30,49,34,996
20020701-21:30,46,34,996
20020701-22:30,46,34,996
20020701-23:30,52,33,996
20020702-00:30,52,33,997
20020702-01:30,55,33,998
20020702-02:30,52,33,999
20020702-03:30,49,35,999
20020702-06:30,44,38,999
20020702-07:30,42,39,998
20020702-08:30,38,40,998
20020702-09:30,36,41,997
20020702-10:30,33,41,996
20020702-11:30,33,41,996
20020702-12:30,33,41,996
20020702-13:30,35,40,996
20020702-14:30,35,39,997
20020702-15:30,37,38,997
20020702-16:30,37,38,998
20020702-17:30,39,37,998
20020702-18:30,41,36,998
20020702-19:30,41,35,997
20020702-20:30,46,34,997
20020702-21:30,46,34,997
20020702-22:30,52,33,997
20020702-23:30,52,33,997
20020703-00:30,52,33,998
20020703-01:30,55,33,998
20020703-02:30,55,33,999
20020703-03:30,52,34,999
20020703-04:30,50,36,999
20020703-05:30,50,36,999
20020703-06:30,47,37,999
20020703-07:30,40,39,998
20020703-08:30,38,40,998
20020703-09:30,36,41,997
20020703-10:30,36,41,996
20020703-11:30,33,41,995
20020703-12:30,33,40,995
20020703-13:30,35,40,995
20020703-14:30,40,39,996
20020703-15:30,42,38,996
20020703-16:30,44,37,997
20020703-17:30,58,31,997
20020703-18:30,41,36,997
20020703-19:30,41,35,997
20020703-20:30,44,34,996
20020703-21:30,46,34,997
20020703-22:30,49,33,997
20020703-23:30,49,33,998
20020704-00:30,52,33,997
20020704-01:30,75,31,998
20020704-02:30,55,33,999
20020704-03:30,56,34,999
20020704-04:30,49,35,999
20020704-05:30,47,36,999
20020704-06:30,44,37,998
20020704-07:30,40,39,998
20020704-08:30,38,40,997
20020704-09:30,35,40,997
20020704-10:30,35,40,996
20020704-11:30,33,40,996
20020704-12:30,33,40,995
20020704-13:30,37,38,996
20020704-14:30,37,38,997
20020704-15:30,37,37,998
20020704-16:30,39,36,998
20020704-17:30,39,36,998
20020704-18:30,41,36,998
20020704-19:30,44,34,997
20020704-20:30,44,35,997
20020704-21:30,46,34,997
20020704-22:30,46,34,996
20020704-23:30,52,33,997
20020705-00:30,55,32,999
20020705-02:30,49,34,1000
20020705-03:30,46,34,1001
20020705-04:30,56,34,1001
20020705-05:30,49,34,1001
20020705-06:30,49,34,1002
20020705-07:30,49,34,1001
20020705-08:30,47,36,1000
20020705-09:30,42,37,1000
20020705-10:30,None,37,999
20020705-11:30,44,37,998
20020705-12:30,47,36,998
20020705-13:30,53,35,998
20020705-14:30,55,33,999
20020705-15:30,59,33,1000
20020705-16:30,70,28,1002
20020705-17:30,79,27,1001
20020705-18:30,58,30,1000
20020705-19:30,58,30,1000
20020705-20:30,62,29,1000
20020705-21:30,70,29,999
20020705-22:30,79,28,999
20020705-23:30,79,28,999
20020706-00:30,84,28,999
20020706-01:30,66,30,1000
20020706-02:30,66,31,1000
20020706-03:30,55,33,1001
20020706-04:30,49,35,1001
20020706-05:30,49,35,1001
20020706-06:30,44,37,1001
20020706-07:30,44,36,1001
20020706-08:30,59,35,1000
20020706-09:30,42,38,999
20020706-10:30,44,38,998
20020706-11:30,42,38,998
20020706-12:30,44,37,998
20020706-13:30,44,37,998
20020706-14:30,50,36,998
20020706-15:30,53,35,999
20020706-16:30,49,35,999
20020706-17:30,56,34,999
20020706-18:30,63,34,999
20020706-19:30,66,33,999
20020706-20:30,66,33,999
20020706-21:30,66,33,999
20020706-22:30,66,32,998
20020706-23:30,70,31,998
20020707-00:30,70,31,999
20020707-01:30,55,31,999
20020707-02:30,52,32,999
20020707-03:30,44,34,1000
20020707-04:30,41,36,1000
20020707-05:30,42,37,999
20020707-06:30,42,37,999
20020707-07:30,35,39,999
20020707-08:30,37,39,998
20020707-09:30,33,39,997
20020707-10:30,31,40,996
20020707-11:30,33,39,996
20020707-12:30,33,39,995
20020707-13:30,31,39,995
20020707-14:30,35,38,995
20020707-15:30,41,36,996
20020707-16:30,44,36,997
20020707-17:30,47,35,997
20020707-18:30,49,34,998
20020707-19:30,52,34,997
20020707-20:30,55,33,997
20020707-21:30,46,33,997
20020707-22:30,43,33,997
20020707-23:30,46,32,997
20020708-00:30,46,32,998
20020708-01:30,49,32,998
20020708-02:30,49,33,999
20020708-03:30,46,34,999
20020708-04:30,44,36,999
20020708-05:30,44,36,999
20020708-06:30,39,38,999
20020708-07:30,35,39,-9999
20020708-08:30,35,39,997
20020708-09:30,31,40,997
20020708-10:30,33,40,996
20020708-11:30,31,40,995
20020708-12:30,31,40,995
20020708-13:30,31,39,996
20020708-14:30,35,38,996
20020708-15:30,37,37,997
20020708-16:30,39,36,997
20020708-17:30,39,36,998
20020708-18:30,41,35,998
20020708-19:30,41,34,998
20020708-20:30,46,33,997
20020708-21:30,41,34,997
20020708-22:30,46,33,998
20020708-23:30,46,33,998
20020709-00:30,49,32,998
20020709-01:30,46,33,999
20020709-02:30,46,34,1000
20020709-03:30,44,35,1000
20020709-04:30,41,36,1000
20020709-05:30,42,37,1000
20020709-06:30,39,38,1000
20020709-07:30,37,39,1000
20020709-08:30,33,40,999
20020709-09:30,35,40,998
20020709-10:30,33,40,997
20020709-11:30,33,40,997
20020709-12:30,31,40,997
20020709-13:30,33,39,995
20020709-14:30,33,38,997
20020709-15:30,37,37,998
20020709-16:30,39,36,998
20020709-17:30,41,35,999
20020709-18:30,44,34,999
20020709-19:30,46,33,999
20020709-20:30,46,33,998
20020709-21:30,52,32,998
20020709-22:30,49,32,998
20020709-23:30,55,31,998
20020710-00:30,55,31,999
20020710-01:30,49,32,999
20020710-02:30,44,34,1004
20020710-03:30,44,35,1000
20020710-04:30,41,36,1000
20020710-05:30,42,37,1000
20020710-06:30,39,38,999
20020710-07:30,35,39,999
20020710-08:30,31,40,998
20020710-09:30,31,40,998
20020710-10:30,26,41,997
20020710-11:30,23,40,996
20020710-12:30,24,40,996
20020710-13:30,27,39,996
20020710-14:30,32,37,997
20020710-15:30,37,36,997
20020710-16:30,34,36,997
20020710-17:30,39,35,998
20020710-18:30,41,34,998
20020710-19:30,38,34,997
20020710-20:30,38,33,997
20020710-21:30,41,33,997
20020710-22:30,43,32,997
20020710-23:30,46,31,997
20020711-00:30,49,31,997
20020711-01:30,49,32,998
20020711-02:30,49,33,998
20020711-03:30,44,35,998
20020711-04:30,44,36,998
20020711-05:30,37,38,998
20020711-06:30,37,39,997
20020711-07:30,33,40,997
20020711-08:30,29,40,996
20020711-09:30,28,41,996
20020711-10:30,26,40,995
20020711-11:30,29,40,995
20020711-13:30,33,39,995
20020711-14:30,31,39,995
20020711-15:30,37,37,996
20020711-16:30,39,36,996
20020711-17:30,41,36,997
20020711-18:30,44,35,997
20020711-19:30,41,35,997
20020711-20:30,46,34,996
20020711-21:30,38,34,996
20020711-22:30,31,38,997
20020711-23:30,43,32,997
20020712-00:30,43,32,998
20020712-01:30,46,32,999
20020712-02:30,44,34,999
20020712-03:30,44,35,-9999
20020712-04:30,41,36,1000
20020712-05:30,39,38,1000
20020712-06:30,35,39,999
20020712-07:30,33,40,999
20020712-08:30,30,41,998
20020712-09:30,23,42,997
20020712-11:30,28,41,996
20020712-12:30,31,39,996
20020712-13:30,35,38,997
20020712-14:30,39,37,998
20020712-15:30,37,37,998
20020712-16:30,35,37,999
20020712-17:30,39,35,1000
20020712-18:30,46,34,999
20020712-19:30,22,35,999
20020712-20:30,38,34,999
20020712-21:30,41,34,999
20020712-22:30,41,33,999
20020712-23:30,41,33,999
20020713-00:30,43,33,1000
20020713-01:30,43,33,1000
20020713-02:30,44,34,1001
20020713-03:30,41,35,999
20020713-04:30,41,36,1001
20020713-05:30,39,37,1001
20020713-06:30,37,39,1001
20020713-07:30,35,39,1000
20020713-08:30,33,41,999
20020713-09:30,30,41,999
20020713-10:30,26,42,998
20020713-11:30,26,41,997
20020713-12:30,24,41,997
20020713-13:30,27,40,997
20020713-14:30,29,39,998
20020713-15:30,33,38,998
20020713-16:30,33,38,998
20020713-17:30,37,36,999
20020713-18:30,39,35,999
20020713-19:30,41,34,999
20020713-20:30,38,34,999
20020713-21:30,38,33,999
20020713-22:30,40,32,998
20020713-23:30,40,32,999
20020714-00:30,49,31,999
20020714-01:30,46,32,1000
20020714-03:30,41,35,1001
20020714-04:30,41,36,1001
20020714-05:30,37,38,1001
20020714-06:30,33,39,1000
20020714-07:30,31,40,1000
20020714-08:30,28,41,999
20020714-09:30,28,41,998
20020714-10:30,23,41,997
20020714-11:30,23,41,997
20020714-12:30,24,41,997
20020714-13:30,27,40,997
20020714-14:30,27,39,998
20020714-15:30,31,38,998
20020714-16:30,35,37,999
20020714-17:30,32,37,999
20020714-18:30,32,36,999
20020714-19:30,34,35,999
20020714-20:30,38,34,999
20020714-21:30,43,32,999
20020714-22:30,43,32,999
20020714-23:30,49,31,999
20020715-00:30,46,31,1000
20020715-01:30,43,32,1001
20020715-02:30,43,33,1001
20020715-03:30,39,35,1002
20020715-04:30,37,36,1002
20020715-05:30,39,37,1001
20020715-06:30,33,39,1001
20020715-07:30,33,39,1001
20020715-08:30,29,40,1000
20020715-09:30,28,41,999
20020715-10:30,28,41,998
20020715-11:30,26,41,998
20020715-12:30,26,41,997
20020715-13:30,27,40,998
20020715-14:30,33,38,998
20020715-15:30,35,38,999
20020715-16:30,41,36,999
20020715-17:30,53,35,1000
20020715-18:30,53,35,1000
20020715-19:30,53,35,1000
20020715-20:30,53,35,1000
20020715-21:30,63,33,1000
20020715-22:30,49,33,1000
20020715-23:30,43,33,1000
20020716-00:30,46,32,1000
20020716-01:30,43,33,1001
20020716-03:00,None,None,-9999
20020716-03:30,44,34,1002
20020716-04:30,37,36,1002
20020716-05:30,33,38,1002
20020716-06:30,31,39,1001
20020716-07:30,29,40,1001
20020716-08:30,28,41,1000
20020716-09:30,27,40,1000
20020716-10:30,24,41,999
20020716-11:30,25,42,998
20020716-12:30,26,41,998
20020716-13:30,27,40,998
20020716-14:30,27,40,999
20020716-15:30,29,39,999
20020716-16:30,35,37,999
20020716-17:30,49,35,1000
20020716-18:30,52,34,1000
20020716-19:30,52,34,1000
20020716-20:30,52,33,1000
20020716-21:30,52,33,1000
20020716-22:30,52,33,999
20020716-23:30,55,32,1000
20020717-00:30,55,32,1000
20020717-01:30,52,33,1001
20020717-02:30,41,35,1002
20020717-03:30,39,36,1002
20020717-04:30,35,37,1003
20020717-05:30,35,38,1002
20020717-06:30,35,39,1002
20020717-07:30,31,40,1001
20020717-09:30,30,41,1000
20020717-10:30,31,41,999
20020717-11:30,33,40,999
20020717-13:30,42,38,999
20020717-14:30,44,37,1000
20020717-15:30,44,36,1000
20020717-16:30,49,35,1001
20020717-17:30,55,33,1002
20020717-18:30,59,32,1002
20020717-19:30,59,32,1002
20020717-20:30,62,31,1002
20020717-21:30,66,31,1001
20020717-22:30,66,31,1001
20020717-23:30,66,31,1002
20020718-00:30,66,31,1002
20020718-01:30,66,31,1003
20020718-02:30,62,31,1003
20020718-03:30,62,32,1004
20020718-04:30,59,33,1004
20020718-05:30,59,34,1004
20020718-06:30,50,36,1003
20020718-07:30,44,37,1003
20020718-08:30,44,38,1002
20020718-09:30,44,38,1001
20020718-10:30,40,39,1000
20020718-11:30,40,39,999
20020718-12:30,42,38,999
20020718-13:30,44,38,1000
20020718-14:30,47,37,1001
20020718-15:30,53,35,1001
20020718-16:30,56,34,1002
20020718-17:30,63,33,1002
20020718-18:30,59,33,1002
20020718-19:30,59,33,1002
20020718-20:30,62,32,1002
20020718-21:30,59,33,1001
20020718-22:30,62,32,1001
20020718-23:30,62,32,1002
20020719-00:30,62,32,1002
20020719-01:30,66,32,1002
20020719-02:30,63,33,1003
20020719-03:30,53,35,1003
20020719-04:30,53,36,1003
20020719-05:30,47,37,1002
20020719-06:30,50,37,1002
20020719-08:30,38,40,1000
20020719-09:30,38,40,999
20020719-10:30,59,33,999
20020719-11:30,84,29,999
20020719-12:30,79,31,999
20020719-13:30,75,32,999
20020719-14:30,70,32,1000
20020719-15:30,75,32,1000
20020719-16:30,70,32,1000
20020719-17:30,75,32,1000
20020719-18:30,75,31,1001
20020719-19:30,62,32,1001
20020719-20:30,70,31,1000
20020719-21:30,62,32,999
20020719-22:21,70,32,999
20020719-23:30,66,30,999
20020720-00:30,62,30,999
20020720-01:30,59,32,999
20020720-02:30,55,33,1000
20020720-03:30,49,34,1000
20020720-04:30,47,36,1000
20020720-05:30,42,37,1000
20020720-06:30,40,39,999
20020720-07:30,38,40,998
20020720-08:21,36,41,998
20020720-09:30,31,41,996
20020720-10:30,45,39,996
20020720-11:30,53,36,996
20020720-12:30,49,35,995
20020720-13:30,63,33,996
20020720-14:30,66,31,997
20020720-15:30,70,31,998
20020720-16:30,66,31,998
20020720-17:30,59,32,998
20020720-18:30,62,31,998
20020720-19:30,62,31,997
20020720-20:30,66,31,997
20020720-21:30,66,31,997
20020720-22:30,55,32,996
20020720-23:30,52,32,997
20020721-00:30,52,32,997
20020721-01:30,52,32,998
20020721-02:30,52,32,999
20020721-03:30,49,33,999
20020721-04:30,46,34,999
20020721-05:30,44,35,999
20020721-06:30,41,36,998
20020721-07:30,41,36,997
20020721-08:30,37,38,996
20020721-09:30,37,38,995
20020721-10:30,35,38,995
20020721-11:30,35,38,994
20020721-12:30,35,38,994
20020721-13:30,35,38,995
20020721-14:30,37,37,995
20020721-15:30,39,36,996
20020721-16:30,44,35,997
20020721-17:30,44,35,997
20020721-18:30,46,34,997
20020721-19:30,46,34,996
20020721-20:30,46,34,996
20020721-21:30,49,33,995
20020721-22:30,46,33,996
20020721-23:30,49,32,996
20020722-00:30,49,32,997
20020722-01:30,49,32,997
20020722-02:30,49,32,998
20020722-03:30,43,33,998
20020722-04:30,44,34,999
20020722-05:30,44,34,999
20020722-06:30,37,36,998
20020722-07:30,39,36,998
20020722-08:30,37,37,997
20020722-09:30,33,38,997
20020722-10:30,31,38,996
20020722-11:30,35,37,996
20020722-12:30,32,37,996
20020722-13:30,37,36,996
20020722-14:30,39,35,997
20020722-15:30,44,34,998
20020722-16:30,44,34,999
20020722-17:30,49,33,999
20020722-18:30,46,33,1000
20020722-19:30,49,33,1000
20020722-20:30,49,33,999
20020722-21:30,46,33,999
20020722-22:30,46,33,999
20020722-23:30,52,32,999
20020723-00:30,52,32,0
20020723-01:30,55,32,1001
20020723-02:30,52,33,1001
20020723-03:30,None,None,1001
20020723-04:30,44,35,1002
20020723-05:30,41,36,1002
20020723-06:30,41,36,1001
20020723-07:30,41,36,1001
20020723-08:30,39,37,1000
20020723-09:30,37,38,-9999
20020723-10:30,37,38,999
20020723-11:30,37,37,998
20020723-12:30,39,37,998
20020723-13:30,39,37,998
20020723-14:30,39,36,999
20020723-15:30,44,35,999
20020723-16:30,39,35,999
20020723-17:30,39,35,1000
20020723-18:30,41,34,1000
20020723-19:30,41,34,1000
20020723-20:30,46,33,999
20020723-21:30,46,33,999
20020723-22:30,49,32,999
20020724-00:30,49,32,1000
20020724-01:30,49,32,1000
20020724-02:30,46,33,1001
20020724-03:30,44,35,1001
20020724-04:30,44,35,1001
20020724-05:30,41,36,1001
20020724-06:30,41,36,1000
20020724-07:30,39,37,1000
20020724-08:30,39,37,999
20020724-09:30,39,37,999
20020724-10:30,35,38,998
20020724-11:30,35,38,998
20020724-12:30,37,37,998
20020724-13:30,37,37,998
20020724-14:30,39,36,998
20020724-15:30,41,35,999
20020724-16:30,41,35,999
20020724-17:30,41,35,999
20020724-18:30,41,34,10999
20020724-19:30,44,34,999
20020724-20:30,46,33,999
20020724-21:30,46,33,998
20020724-22:30,46,33,998
20020724-23:30,46,33,999
20020725-00:30,49,33,1000
20020725-01:30,49,32,1000
20020725-02:30,46,33,1001
20020725-03:30,46,33,1002
20020725-04:30,46,34,1002
20020725-05:30,46,34,1001
20020725-06:30,41,36,1001
20020725-07:30,39,36,1000
20020725-08:30,37,38,999
20020725-09:30,39,38,999
20020725-10:30,35,39,998
20020725-11:30,35,39,997
20020725-12:30,35,38,997
20020725-13:30,37,37,997
20020725-14:30,37,37,997
20020725-15:30,41,35,998
20020725-16:30,59,34,999
20020725-17:30,63,33,999
20020725-18:30,59,33,999
20020725-19:30,59,33,999
20020725-20:30,59,33,999
20020725-21:30,43,33,999
20020725-22:30,46,32,999
20020725-23:30,49,31,999
20020726-00:30,52,31,1000
20020726-01:30,52,31,1000
20020726-02:30,52,31,1000
20020726-03:30,49,32,1001
20020726-04:30,46,33,1001
20020726-05:30,49,32,1001
20020726-06:30,39,36,1000
20020726-07:30,37,37,1000
20020726-08:30,33,39,999
20020726-09:30,33,39,998
20020726-10:30,29,39,997
20020726-11:30,27,39,997
20020726-12:30,27,39,996
20020726-13:30,29,38,997
20020726-14:30,32,36,997
20020726-15:30,32,36,997
20020726-16:30,32,36,998
20020726-17:30,55,33,-9999
20020726-18:30,59,33,999
20020726-19:30,59,33,998
20020726-20:30,55,33,999
20020726-21:30,59,32,998
20020726-22:30,55,31,998
20020726-23:30,49,31,998
20020727-00:30,51,30,999
20020727-01:30,52,31,1000
20020727-02:30,49,32,1000
20020727-03:30,49,33,1001
20020727-04:30,46,34,1000
20020727-05:30,30,34,1000
20020727-06:30,39,37,1000
20020727-07:30,37,38,1000
20020727-08:30,33,39,999
20020727-09:30,33,39,999
20020727-10:30,31,39,998
20020727-11:30,31,40,997
20020727-12:30,31,39,997
20020727-13:30,33,38,997
20020727-14:30,35,38,998
20020727-15:30,39,37,998
20020727-16:30,41,36,999
20020727-17:30,52,34,1000
20020727-18:30,56,34,1000
20020727-19:30,56,34,1000
20020727-20:30,56,34,1000
20020727-21:30,46,33,1000
20020727-22:30,49,32,1000
20020728-00:30,52,32,1001
20020728-01:30,52,32,1001
20020728-02:30,49,33,1002
20020728-03:30,46,34,-9999
20020728-04:30,44,35,1003
20020728-05:30,44,36,1003
20020728-06:30,39,38,1002
20020728-07:30,37,38,1002
20020728-08:30,37,39,1001
20020728-09:30,33,40,1000
20020728-10:30,33,40,1000
20020728-11:30,33,40,999
20020728-12:30,33,39,998
20020728-13:30,33,39,998
20020728-14:30,37,38,999
20020728-15:30,37,38,999
20020728-16:30,56,35,1000
20020728-17:30,53,35,1001
20020728-18:30,56,35,1001
20020728-19:30,56,35,1001
20020728-20:30,59,34,1000
20020728-21:30,55,31,1000
20020728-22:30,52,31,1000
20020728-23:30,52,32,1000
20020729-00:30,49,32,1000
20020729-01:30,49,32,1000
20020729-02:30,49,32,1002
20020729-03:30,46,34,1002
20020729-04:30,47,35,1002
20020729-05:30,41,36,1002
20020729-06:30,39,38,1001
20020729-07:30,39,38,1001
20020729-08:30,37,39,1000
20020729-09:30,35,40,999
20020729-10:30,35,40,998
20020729-11:30,35,39,997
20020729-12:30,33,39,996
20020729-13:30,35,39,997
20020729-14:30,37,38,997
20020729-15:30,50,36,998
20020729-16:30,53,35,998
20020729-17:30,53,35,998
20020729-18:30,56,34,999
20020729-19:30,None,None,998
20020729-20:30,59,34,998
20020729-21:30,63,33,998
20020729-22:30,55,33,998
20020729-23:30,59,32,998
20020730-00:30,62,31,999
20020730-01:30,62,31,999
20020730-02:30,46,34,1000
20020730-03:30,44,35,1000
20020730-04:30,44,36,1000
20020730-05:30,39,38,1000
20020730-06:30,35,39,999
20020730-07:30,37,39,999
20020730-08:30,33,40,998
20020730-09:30,30,42,998
20020730-10:30,30,41,997
20020730-11:30,40,40,996
20020730-12:30,56,34,997
20020730-13:30,47,36,997
20020730-14:30,49,35,998
20020730-15:30,53,35,998
20020730-16:30,44,35,999
20020730-17:30,49,35,999
20020730-18:30,49,35,999
20020730-19:30,52,34,999
20020730-20:30,52,34,999
20020730-21:30,56,34,999
20020730-22:30,59,33,999
20020730-23:30,62,32,999
20020731-00:30,62,32,999
20020731-01:30,66,32,1000
20020731-02:30,56,34,1000
20020731-03:30,49,35,1000
20020731-04:30,44,37,1001
20020731-05:30,37,38,1001
20020731-06:30,35,39,1000
20020731-07:30,40,39,1000
20020731-08:30,70,30,1000
20020731-09:30,79,29,1000
20020731-10:30,70,30,999
20020731-11:30,74,30,999
20020731-12:30,70,31,998
20020731-13:30,70,32,999
20020731-14:30,62,31,1000
20020731-15:30,58,31,1000
20020731-16:30,62,31,1001
20020731-17:30,66,31,1001
20020731-18:30,70,31,1002
20020731-19:30,66,31,1002
20020731-20:30,70,31,1001
20020731-21:30,70,31,1001
20020731-22:30,74,30,1001
20020731-23:30,79,30,1001
20020801-00:30,79,29,1002
20020801-01:30,74,30,1003
20020801-02:30,66,32,1003
20020801-03:30,59,34,1003
20020801-04:30,59,34,1003
20020801-05:30,53,35,1003
20020801-06:30,56,35,1003
20020801-07:30,56,36,1002
20020801-08:30,53,37,1001
20020801-09:30,47,36,1001
20020801-10:30,47,36,1001
20020801-11:30,56,35,1000
20020801-12:30,53,35,999
20020801-13:30,59,35,999
20020801-14:30,63,34,999
20020801-15:30,66,33,1000
20020801-16:30,70,32,1001
20020801-17:30,70,32,1002
20020801-18:30,75,31,1002
20020801-19:30,75,31,1001
20020801-20:30,79,30,1001
20020801-21:30,74,30,1001
20020801-22:30,84,29,1001
20020801-23:30,84,29,1001
20020802-00:30,84,29,1002
20020802-01:30,84,29,1002
20020802-02:30,75,31,1003
20020802-03:30,66,33,1003
20020802-04:30,66,33,1003
20020802-05:30,56,35,1003
20020802-06:30,53,35,1002
20020802-07:30,44,37,1001
20020802-08:30,44,38,1000
20020802-09:30,42,38,999
20020802-10:30,37,38,998
20020802-11:30,44,37,998
20020802-12:30,53,36,998
20020802-13:30,63,34,999
20020802-14:30,70,32,999
20020802-15:30,70,31,999
20020802-16:30,70,31,1000
20020802-17:30,75,31,1000
20020802-18:30,74,30,1001
20020802-19:30,70,30,1001
20020802-21:30,79,29,1000
20020802-22:30,79,29,999
20020802-23:30,79,29,1000
20020803-00:30,79,29,1000
20020803-02:30,74,30,1001
20020803-03:30,75,31,1001
20020803-04:30,66,33,1001
20020803-05:30,59,35,1001
20020803-06:30,53,36,1001
20020803-07:30,60,36,1000
20020803-08:30,59,35,1000
20020803-09:30,67,34,999
20020803-10:30,63,34,998
20020803-11:30,63,34,997
20020803-12:30,70,32,998
20020803-13:30,75,31,999
20020803-14:30,75,31,1000
20020803-15:30,75,31,1000
20020803-16:30,74,30,1001
20020803-17:30,70,30,1001
20020803-18:30,74,29,1001
20020803-19:30,74,29,1001
20020803-20:30,74,29,1000
20020803-21:30,79,29,999
20020803-22:30,79,28,1000
20020803-23:30,79,28,1000
20020804-00:30,79,29,1001
20020804-01:30,79,29,1001
20020804-02:30,79,29,1001
20020804-03:30,79,29,1002
20020804-04:30,84,29,1002
20020804-05:30,84,30,1002
20020804-06:30,79,30,1002
20020804-07:30,70,31,1001
20020804-08:30,63,34,1000
20020804-09:30,63,33,1000
20020804-10:30,75,31,999
20020804-11:30,70,31,999
20020804-12:30,84,29,999
20020804-13:30,79,29,999
20020804-14:30,79,29,999
20020804-15:30,79,29,999
